chr	start	end	log2FC	p-value
chr10	58260001	58510000	1.80387805882059	0.0218375602746489
chr10	58510001	61865000	-1.72743348035023	0.711828682868027
chr10	61865001	62115000	2.56649337029674	0.0230532608056956
chr10	62115001	62525000	-0.644403367852716	0.279030419831332
chr10	62525001	62820000	1.48898604932196	0.0313994153838395
chr10	62820001	63130000	-6.91871572958061	0.38497629731427
chr10	63130001	63525000	0.968741920182307	0.114162675522113
chr10	63525001	68900000	-1.38039331002008	0.724725659915707
chr10	68900001	69150000	2.97983733014935	0.00624425256984273
chr10	69150001	71650000	0.0130680555300571	0.329092004726
chr10	71650001	71900000	3.23619608254315	0.00133696198376754
chr10	71900001	72215000	-7.1282206429219	0.356033471056755
chr10	72215001	72465000	3.00064092000426	0.000722468258886999
chr10	72465001	73715000	0.851903062221706	0.14503235246606
chr10	73715001	74000000	2.45660883761017	0.0119395771554041
chr10	74000001	79045000	-0.501614466882451	0.508823768409261
chr10	79045001	79450000	3.17925614020855	0.000405213887475719
chr10	79450001	80370000	0.294261954487723	0.212963561812893
chr10	80370001	80620000	2.85001834843035	0.00149757726694588
chr10	80620001	86350000	-3.06251939515642	0.893913400330055
chr10	86350001	87110000	1.2612237548469	0.0947570051005266
chr10	87110001	87495000	-7.10423598643465	0.434021954200359
chr10	87495001	89115000	-0.161087118549933	0.342036678427913
chr10	89115001	89420000	1.87750708087295	0.020150240953311
chr10	89420001	96585000	0.0836722540437084	0.354711513531112
chr10	96585001	96835000	1.66474353785656	0.0203774901459269
chr10	96835001	97250000	-7.34529423640175	0.45698666229675
chr10	97250001	97275000	-5.33011028430736	0.0720024179796155
chr10	97275001	97740000	2.94627532152714	0.00279254727254152
chr10	97740001	102050000	0.289007601757865	0.272215964532376
chr10	102050001	102390000	2.68156536687041	0.00771867862106901
chr10	102390001	102820000	3.15923016647233	0.0016667212912147
chr10	102820001	104355000	0.914920916782524	0.111345200514537
chr10	104355001	110005000	-4.09241695373595	0.920860285668851
chr10	110005001	110925000	1.71627651182645	0.0341970138845211
chr10	110925001	118725000	-1.00783243282564	0.692833030884729
chr10	118725001	119515000	0.89162823490425	0.12068902702496
chr10	119515001	119895000	2.21296470829055	0.0227831286287474
chr10	119895001	123990000	-2.09262210928473	0.785381498164181
chr10	123990001	124310000	2.28267383800012	0.0225261334369247
chr10	124310001	125165000	1.2985069912361	0.0677828978406718
chr10	125165001	127875000	-1.03310278246478	0.562211936762883
chr10	127875001	128130000	1.47061555204805	0.0564604607986059
chr10	128130001	132250000	-1.6578155663254	0.739237744899792
chr10	132250001	132305000	-4.31486886941315	0.139696766659013
chr10	132305001	132590000	1.67393742717419	0.0384353343929451
chr10	132590001	133255000	-7.8019671426303	0.554031566471437
chr10	133255001	133545000	0.942951396936135	0.099748165263104
chr10	133545001	133797422	-6.83865277532693	0.338001781050679
chr11	1	265000	1.23542973058273	0.0992211136399284
chr11	265001	850000	3.26549327600578	0.00215302665579353
chr11	850001	3175000	0.698334002892507	0.15143437807932
chr11	3175001	3710000	-0.927731395802476	0.34269140171378
chr11	3710001	3960000	2.26674059817245	0.00421880992744761
chr11	3960001	6385000	-1.35504741919439	0.620714066790675
chr11	6385001	6685000	1.85976925293847	0.0351781024758986
chr11	6685001	10280000	0.20957665731566	0.295838626949293
chr11	10280001	10935000	2.23908597148763	0.00915279451279727
chr11	10935001	14455000	-1.380210396346	0.673908509961123
chr11	14455001	14705000	1.46691958374961	0.042032517778636
chr11	14705001	18315000	-1.14300999834893	0.618071657031159
chr11	18315001	18725000	1.77236162325506	0.0227773581226239
chr11	18725001	27275000	-2.30184059267665	0.883901790565244
chr11	27275001	27360000	-4.82758933428017	0.173578052247347
chr11	27360001	27620000	0.115775745347207	0.183384883811213
chr11	27620001	33860000	-0.65175035606223	0.569822309394521
chr11	33860001	34110000	2.61309827473746	0.0044252718224671
chr11	34110001	35275000	0.0806577191255026	0.2788895827678
chr11	35275001	35615000	-7.05937821545028	0.386010369633969
chr11	35615001	36605000	0.663411774754019	0.182324951631574
chr11	36605001	40085000	-10.0460435259383	0.912027521920241
chr11	40085001	40340000	-6.82297423371148	0.32698171846324
chr11	40340001	47175000	-0.0187147589763115	0.384401477020744
chr11	47175001	47430000	3.49262630795168	0.00180138084774373
chr11	47430001	48115000	1.67224870096034	0.0453246640473304
chr11	48115001	50365000	-9.47147651097544	0.822961301891497
chr11	50365001	50820000	-7.43198480995344	0.478010799570978
chr11	50820001	51075000	-6.27208998708968	0.371250881529091
chr11	51075001	54530000	-10.0493928822476	0.891015268073816
chr11	54530001	54780000	-6.71453817339814	0.364016756163311
chr11	54780001	55450000	-7.84527599023082	0.574037254185825
chr11	55450001	55720000	-6.28890192795001	0.358929785327687
chr11	55720001	57275000	-9.02970979358234	0.747993478454979
chr11	57275001	57420000	-5.51538442642614	0.244070723272777
chr11	57420001	57745000	1.82538625001978	0.0228584493282706
chr11	57745001	61785000	0.424963421575948	0.23404265761853
chr11	61785001	62035000	3.28064211439775	0.00140071103188055
chr11	62035001	62540000	-0.655324603192588	0.298132738306685
chr11	62540001	62885000	4.31465735648737	5.68518043398969e-05
chr11	62885001	63670000	-8.03794503805019	0.587049603953004
chr11	63670001	64160000	0.832456367284515	0.138139274829052
chr11	64160001	64410000	2.9951305364751	0.00535489487153207
chr11	64410001	65415000	1.7956949192613	0.0314292102064395
chr11	65415001	65665000	3.44573857092835	3.42227879533974e-05
chr11	65665001	67235000	2.01905316366927	0.0149143381403948
chr11	67235001	67260000	-3.59690781421001	0.0887238124664326
chr11	67260001	67510000	2.72481575129961	0.00239647277593547
chr11	67510001	68000000	-7.58460765456735	0.50103026300044
chr11	68000001	68315000	1.95626124286799	0.0188492252848502
chr11	68315001	70485000	-0.743669161569563	0.481626595908732
chr11	70485001	71925000	-8.92441567307596	0.756983525129398
chr11	71925001	72240000	2.33156175155901	0.0135175195028521
chr11	72240001	73430000	1.70012991831217	0.0311836502788557
chr11	73430001	74030000	0.829518588913736	0.116406780998477
chr11	74030001	75585000	1.1103707153833	0.10191617095314
chr11	75585001	78185000	0.0163547372786945	0.328491796372879
chr11	78185001	78435000	1.32642738594549	0.0539383113607702
chr11	78435001	83050000	-2.79158030627896	0.858773373750828
chr11	83050001	83305000	1.95354104418354	0.0329413979467021
chr11	83305001	86055000	-1.18412093360212	0.58851366087041
chr11	86055001	86305000	2.71280516193095	0.00793954942321662
chr11	86305001	88170000	-1.63006442813074	0.603155962616561
chr11	88170001	88425000	1.13118813515063	0.0847916267922241
chr11	88425001	89745000	-8.6808676374028	0.743957342043787
chr11	89745001	90100000	-6.93421546724329	0.427960924731562
chr11	90100001	93515000	-2.36476079107808	0.781493668821668
chr11	93515001	95285000	0.705586017380519	0.171874267399527
chr11	95285001	96145000	-0.0521736174441284	0.264963256735308
chr11	96145001	96395000	2.94274941380963	0.00961610404869129
chr11	96395001	102285000	-10.7957297847379	0.958016504260219
chr11	102285001	102865000	-0.183036714859902	0.260530786749763
chr11	102865001	103115000	-0.375116011904947	0.194224615378977
chr11	103115001	116770000	-0.90808687764789	0.727830804771196
chr11	116770001	117235000	1.73529993712984	0.0227349900423846
chr11	117235001	117950000	-0.350794578586012	0.289469984350423
chr11	117950001	118245000	1.85960069347783	0.0384953043889182
chr11	118245001	118910000	0.330695762837827	0.191624163236305
chr11	118910001	119210000	2.79171294062008	0.00548429718343635
chr11	119210001	122655000	-2.44164574528148	0.793402567225439
chr11	122655001	122785000	3.34351928563246	0.00466065421510209
chr11	122785001	123075000	-0.376571636138946	0.207312385293873
chr11	123075001	128515000	-0.50119760470798	0.522695109295313
chr11	128515001	128765000	3.07750836599332	0.00712114256152263
chr11	128765001	129890000	-1.93082069109759	0.563256586582963
chr11	129890001	130165000	1.49701471799253	0.0628254387620422
chr11	130165001	130320000	0.533039399619183	0.104356900548891
chr11	130320001	130655000	-6.80761788843665	0.396019678490388
chr11	130655001	134030000	-3.32060371234395	0.822403485154808
chr11	134030001	134280000	-6.21919324092533	0.324975624183509
chr11	134280001	135086622	-8.0320942715568	0.620040405464821
chr12	1	550000	-0.91923384540454	0.35260389207747
chr12	550001	995000	1.79167575590125	0.0341299402848346
chr12	995001	1590000	-7.70571980157817	0.552969262281573
chr12	1590001	1845000	2.15266394285986	0.00698833413634092
chr12	1845001	6135000	-0.522370522142357	0.499040235179257
chr12	6135001	6975000	3.17629616451822	9.20558791026593e-05
chr12	6975001	7915000	-1.54815205410946	0.498794344072226
chr12	7915001	8165000	3.01252255660442	0.00643282916442434
chr12	8165001	11645000	-0.0190750159988827	0.357871235395129
chr12	11645001	11895000	2.69697148966942	0.00131086764079769
chr12	11895001	12755000	1.52655121111994	0.0363065503869866
chr12	12755001	15525000	0.292461935756015	0.264381087619774
chr12	15525001	15915000	1.09817017392325	0.103199934450307
chr12	15915001	24705000	-1.84390212162984	0.852502212088214
chr12	24705001	24795000	0.700265881097632	0.061376423001414
chr12	24795001	25075000	1.83360042094604	0.0283570527212441
chr12	25075001	31295000	-0.772670951776504	0.618675418849085
chr12	31295001	31585000	1.05997596925116	0.113914487467734
chr12	31585001	31970000	1.4318823992118	0.0594473770652533
chr12	31970001	32765000	-0.457006311930952	0.33079880456872
chr12	32765001	34720000	-2.59862738799842	0.716705347441936
chr12	34720001	37245000	-9.56012602982761	0.857057254842389
chr12	37245001	49015000	-0.340619102144076	0.529100242346748
chr12	49015001	49270000	3.29462497277963	0.00248423085780858
chr12	49270001	51820000	1.1396433866074	0.0891349818911849
chr12	51820001	52075000	2.84403179850628	0.00342934699842612
chr12	52075001	53180000	-0.945076458990141	0.436314288818743
chr12	53180001	53505000	2.54476719989882	0.00361467604063048
chr12	53505001	54185000	-0.0301581450502757	0.26408450119868
chr12	54185001	54435000	3.35755349293606	0.000454833681685973
chr12	54435001	55715000	-1.05410303955987	0.481464637471161
chr12	55715001	56365000	2.72801534492709	0.000887083674384614
chr12	56365001	57945000	1.99178507802242	0.0173224727357355
chr12	57945001	64400000	-1.6323099944541	0.774890429972423
chr12	64400001	64785000	1.73737863089349	0.034145796288975
chr12	64785001	68585000	-0.987330506912951	0.607066127816798
chr12	68585001	68835000	1.84946636338061	0.0246297638405109
chr12	68835001	71600000	-1.10194413874412	0.584501954069427
chr12	71600001	71850000	2.24238719719286	0.0102790249973723
chr12	71850001	75435000	-2.44531323602863	0.80341875453864
chr12	75435001	82860000	-0.778021695890737	0.648853860177553
chr12	82860001	89150000	-3.19765755108967	0.897054170952433
chr12	89150001	89400000	1.74062137949112	0.0479166187411584
chr12	89400001	89765000	1.95010983847577	0.0356124522878392
chr12	89765001	92130000	-9.54770527763529	0.84297474470233
chr12	92130001	92610000	1.65950136358713	0.0482517089590828
chr12	92610001	98395000	-0.94548249394541	0.646793335669849
chr12	98395001	98650000	2.85958453606885	0.0032235562775893
chr12	98650001	101695000	-1.18032855859803	0.62291909831601
chr12	101695001	101945000	1.22503718438836	0.0476055985943102
chr12	101945001	108560000	0.0394896261580339	0.360855567968684
chr12	108560001	108865000	1.81918590415314	0.0276535790056984
chr12	108865001	110445000	0.26314854493563	0.246423232245981
chr12	110445001	110700000	2.2841834574084	0.00888563991611679
chr12	110700001	113130000	1.00398551108812	0.11653048047535
chr12	113130001	113425000	1.90597135860132	0.0367360345936572
chr12	113425001	116260000	-9.76491884435397	0.870074074588844
chr12	116260001	117195000	0.375223465285071	0.208695731461288
chr12	117195001	118015000	-8.19871977401888	0.614998268861863
chr12	118015001	118380000	1.04573846267999	0.0949456529894799
chr12	118380001	120085000	-2.4371615126913	0.666592633027393
chr12	120085001	123715000	1.47640452026675	0.0400916393411679
chr12	123715001	124450000	-1.13559820139733	0.402774446951967
chr12	124450001	125000000	1.54727402434614	0.0530462859545787
chr12	125000001	131705000	-4.29928496203512	0.931486452257861
chr12	131705001	131955000	-0.408113222614336	0.192825662769364
chr12	131955001	133275309	0.922620843575263	0.125418154791859
chr13	1	290000	-6.6341076138401	0.372051796597838
chr13	290001	735000	-7.46996004605328	0.494931023901887
chr13	735001	1180000	-7.27597986841549	0.479008314425521
chr13	1180001	1625000	-7.45916745562478	0.454037843294633
chr13	1625001	2070000	-7.47737273188751	0.482019374525295
chr13	2070001	2325000	-6.7201895992181	0.358048554775794
chr13	2325001	2770000	-7.19141375927713	0.488039400851136
chr13	2770001	3215000	-7.4578480118573	0.47704478604561
chr13	3215001	3660000	-7.30932830308831	0.446001167937632
chr13	3660001	4105000	-7.15710390209396	0.490992070443183
chr13	4105001	4550000	-7.49010187965069	0.437994871630959
chr13	4550001	4825000	-6.58715409939432	0.374043430276675
chr13	4825001	5270000	-7.58477283034282	0.48601136800263
chr13	5270001	5715000	-7.47916564299896	0.461029176078192
chr13	5715001	6160000	-7.19630524611146	0.46590384795204
chr13	6160001	6605000	-7.06947970924282	0.480012405234117
chr13	6605001	7050000	-7.38435811337834	0.472021657285281
chr13	7050001	7325000	-6.36603195030125	0.369702360102154
chr13	7325001	7770000	-7.21424145906496	0.452947124122148
chr13	7770001	8215000	-7.34179162125431	0.458006156833953
chr13	8215001	8660000	-7.28661388921845	0.488026289426707
chr13	8660001	9105000	-7.27057851950997	0.506037025650479
chr13	9105001	9550000	-7.23238683876098	0.451036124611075
chr13	9550001	9825000	-6.49981048659638	0.347998716801717
chr13	9825001	10270000	-7.40994666363147	0.469963463266607
chr13	10270001	10715000	-7.29267749644436	0.478023203329657
chr13	10715001	11160000	-7.31873153241669	0.467955141051532
chr13	11160001	11605000	-7.41111172402127	0.473022007612211
chr13	11605001	12050000	-7.49971672896031	0.464058030506943
chr13	12050001	12325000	-6.40265233967184	0.36728078168617
chr13	12325001	12770000	-7.49716770373493	0.501982259692271
chr13	12770001	13215000	-7.35932392778074	0.474018255974657
chr13	13215001	13660000	-7.12299676365806	0.472959065918669
chr13	13660001	14105000	-7.61998198728493	0.488967278489012
chr13	14105001	14550000	-7.43944945917009	0.482019104344288
chr13	14550001	16000000	-8.98622208072181	0.762020967215798
chr13	16000001	16265000	-7.36054242239504	0.329939159152385
chr13	16265001	17445000	-8.67357464170665	0.700982179869512
chr13	17445001	18170000	-7.64969409953444	0.586978176089355
chr13	18170001	19560000	-8.85420033834095	0.76397587791133
chr13	19560001	19630000	-6.38522415667747	0.128997554690464
chr13	19630001	27170000	0.383469993053488	0.252130252492957
chr13	27170001	40960000	-0.270347966889285	0.5173362190952
chr13	40960001	41210000	0.204976869471437	0.168215635264508
chr13	41210001	48220000	-0.129177236422963	0.417693908880074
chr13	48220001	48580000	2.18931542728142	0.00681976263697226
chr13	48580001	54035000	0.434091892985234	0.231700038835998
chr13	54035001	59040000	-10.5696936747622	0.93598950139755
chr13	59040001	60400000	-2.12357753193407	0.578738188562469
chr13	60400001	63705000	-3.34168992153355	0.829211850380087
chr13	63705001	63955000	-6.36928531144388	0.37204019224477
chr13	63955001	66985000	-9.79635014501432	0.877002709647112
chr13	66985001	67220000	-6.40872007545691	0.339017695214588
chr13	67220001	71865000	-3.84023594196069	0.897027254108943
chr13	71865001	76740000	-2.90197587597052	0.870049190319537
chr13	76740001	77030000	2.57472363010343	0.00524003336876955
chr13	77030001	80345000	-1.33685746249378	0.65399106329801
chr13	80345001	86115000	-10.8026413922442	0.941985132834833
chr13	86115001	86365000	-6.40695517574864	0.338048321273041
chr13	86365001	91125000	-10.4918213914259	0.931980094480699
chr13	91125001	91375000	0.406448220928282	0.176140692696773
chr13	91375001	97220000	-3.1323422345668	0.885853383610747
chr13	97220001	99195000	0.284877861933813	0.261079855311798
chr13	99195001	99510000	1.16270255152784	0.0694656096071695
chr13	99510001	102580000	-2.20003824059666	0.724879072435443
chr13	102580001	102850000	1.67125954702872	0.0517507367007228
chr13	102850001	106480000	-3.42003572880359	0.850067301342372
chr13	106480001	106730000	-0.351723429323887	0.176957962379482
chr13	106730001	110460000	-1.22026442814549	0.651424455421733
chr13	110460001	110720000	2.30692237803578	0.00864642791681725
chr13	110720001	111665000	-0.0506989795957034	0.281364538954082
chr13	111665001	111915000	-6.1941417782682	0.366325196786808
chr13	111915001	114364328	0.591230164277458	0.193812843534561
chr14	1	290000	-7.11079147238781	0.376004055599836
chr14	290001	735000	-7.51226758058154	0.466990627369285
chr14	735001	1180000	-7.4820552890137	0.465047705113788
chr14	1180001	1625000	-7.53014269894652	0.485938727148819
chr14	1625001	2070000	-7.47464520060495	0.477998998209756
chr14	2070001	2325000	-6.80358688364065	0.356970818652635
chr14	2325001	2770000	-7.64662746691332	0.466064208552808
chr14	2770001	3215000	-7.30842885660253	0.43600977959973
chr14	3215001	3660000	-7.52625630067333	0.451962026109905
chr14	3660001	4105000	-7.60024040940773	0.447021824933002
chr14	4105001	4550000	-7.54574355546444	0.475088371662758
chr14	4550001	4825000	-6.55918753476018	0.380952436551444
chr14	4825001	5270000	-7.5512001423143	0.499045939516211
chr14	5270001	5715000	-7.45185719254961	0.469978511311895
chr14	5715001	6160000	-7.56603654127659	0.470006183973997
chr14	6160001	6605000	-7.31895886272829	0.465982260289101
chr14	6605001	7050000	-7.42902636376088	0.476957968812715
chr14	7050001	7325000	-6.3889096724036	0.367822847718726
chr14	7325001	7770000	-7.451924927222	0.474985445496656
chr14	7770001	8215000	-7.62209728238164	0.485026113039515
chr14	8215001	8660000	-7.24227432633557	0.464990542432191
chr14	8660001	9105000	-7.51897049877632	0.451018789458135
chr14	9105001	9550000	-7.49928789042726	0.483977346473014
chr14	9550001	9825000	-6.75794777390698	0.369981663987388
chr14	9825001	10270000	-7.09561379060925	0.488003998278947
chr14	10270001	10715000	-7.40973055561289	0.475003386022632
chr14	10715001	11160000	-7.10679664293099	0.466007166096932
chr14	11160001	11605000	-6.96119712258435	0.468756542345504
chr14	11605001	12050000	-7.36663986683785	0.450993283785655
chr14	12050001	12325000	-6.94883043269169	0.354000528201329
chr14	12325001	12770000	-7.28874168646779	0.50003267485633
chr14	12770001	13215000	-7.38228120571615	0.449029810909795
chr14	13215001	13660000	-7.18214780092015	0.475969763769097
chr14	13660001	14105000	-7.21750067138806	0.443080103633794
chr14	14105001	14550000	-7.31540330184332	0.479967610699604
chr14	14550001	16020000	-8.9725056759552	0.779995445382066
chr14	16020001	16270000	-6.79130512881777	0.344014291066017
chr14	16270001	18220000	-9.21947722866318	0.793038134739014
chr14	18220001	18700000	-7.14595445007756	0.523050347896241
chr14	18700001	18950000	-6.69862271555776	0.359984099224214
chr14	18950001	19460000	-7.51178777696307	0.528048422703376
chr14	19460001	19710000	-6.88509219647261	0.364015699078697
chr14	19710001	19960000	0.510500414971172	0.164191367105455
chr14	19960001	20330000	-6.79296115543477	0.418568513924804
chr14	20330001	21515000	1.89463613011965	0.0272470371010605
chr14	21515001	22150000	-7.98067358530698	0.571002307497193
chr14	22150001	22765000	-0.287982226669315	0.283713379343602
chr14	22765001	23325000	2.7490699439236	0.000969243043055679
chr14	23325001	24090000	-0.479311722018212	0.315428913641105
chr14	24090001	24340000	3.40596946596427	0.000231615932425489
chr14	24340001	26430000	-1.6148932836518	0.615902237979
chr14	26430001	26690000	-6.62278559861655	0.346953846520151
chr14	26690001	27670000	-8.37447815798943	0.677011554367327
chr14	27670001	27930000	-6.69100881283197	0.35695945015001
chr14	27930001	34535000	-1.52073157859368	0.779095809470697
chr14	34535001	35410000	2.08892657626454	0.0134522986063752
chr14	35410001	39100000	-2.44593217886966	0.792838133547435
chr14	39100001	39435000	2.00108248047032	0.028012273473478
chr14	39435001	44750000	-2.94790795234584	0.880999344597188
chr14	44750001	44895000	-6.18404553581164	0.236033750266479
chr14	44895001	45255000	1.98235159395067	0.0252074789219997
chr14	45255001	49585000	-1.71913107442795	0.741724307581257
chr14	49585001	50070000	2.92452984136962	0.0027215356540975
chr14	50070001	54395000	0.259123708447417	0.283840290545099
chr14	54395001	55135000	1.719124797674	0.0267691542970332
chr14	55135001	55280000	0.325741448713384	0.120098277210965
chr14	55280001	61470000	0.0601803113341121	0.352221814814049
chr14	61470001	61765000	2.58147998701233	0.00834302014200994
chr14	61765001	68265000	-0.524903337333203	0.552832545480795
chr14	68265001	68360000	-5.04016667622251	0.201090059671646
chr14	68360001	68560000	0.792767540999049	0.132291422402703
chr14	68560001	68820000	2.73899913549855	0.000694230053328138
chr14	68820001	75115000	0.381208514136852	0.247057010701744
chr14	75115001	75365000	2.90653573705836	0.000892990015511907
chr14	75365001	75665000	-0.0599918945200817	0.205753927325037
chr14	75665001	76900000	-0.443112045005508	0.367117490786947
chr14	76900001	77150000	2.85856255798844	0.00119598929257048
chr14	77150001	77805000	1.12675194475976	0.0926487596433055
chr14	77805001	81160000	-9.96674624242527	0.877990058180355
chr14	81160001	81540000	0.42671796141789	0.157939102010018
chr14	81540001	85385000	-10.1620762103296	0.890993828324788
chr14	85385001	85635000	0.174150131041757	0.174210868180693
chr14	85635001	87990000	-2.90093267172197	0.748618187498077
chr14	87990001	88240000	2.03747407500202	0.05098135472122
chr14	88240001	92550000	0.292818684064964	0.271740679551294
chr14	92550001	92800000	2.28057449950542	0.0244337933709076
chr14	92800001	95540000	0.681461521344965	0.174338618102549
chr14	95540001	100060000	-2.13534033499468	0.796475122258334
chr14	100060001	100380000	2.63272831627958	0.00355385201714498
chr14	100380001	101760000	-1.13471334820753	0.494981370701436
chr14	101760001	102145000	1.42374211155392	0.0636351310115592
chr14	102145001	105635000	0.680495575225942	0.168461356339528
chr14	105635001	107043718	-2.1173880988741	0.603592039248008
chr15	1	290000	-6.71122635607522	0.370992182593348
chr15	290001	735000	-7.70047918003768	0.448984795408558
chr15	735001	1180000	-7.35161393958153	0.479041614112598
chr15	1180001	1625000	-7.26321577480899	0.472979800170678
chr15	1625001	2070000	-7.59580023103484	0.469978555102934
chr15	2070001	2325000	-7.06958826169588	0.351040168481264
chr15	2325001	2770000	-7.03684359267947	0.480525825727315
chr15	2770001	3215000	-7.29527422459047	0.469979605834183
chr15	3215001	3660000	-7.49788516414376	0.429002774066879
chr15	3660001	4105000	-7.4545078712715	0.458002390392939
chr15	4105001	4550000	-7.46707177331905	0.470995595089866
chr15	4550001	4825000	-6.98665688689421	0.385989262148309
chr15	4825001	5270000	-7.48729617331469	0.453987687267459
chr15	5270001	5715000	-7.53916090261001	0.494010439027768
chr15	5715001	6160000	-7.22520764060663	0.492071953871429
chr15	6160001	6605000	-7.38505921981281	0.488013237699094
chr15	6605001	7050000	-7.22281292347813	0.471959895257409
chr15	7050001	7325000	-7.12430870689036	0.325974936878194
chr15	7325001	7770000	-7.35702815520626	0.455975187047819
chr15	7770001	8215000	-7.2263818818572	0.485974597860943
chr15	8215001	8660000	-7.37315163039022	0.449984620804736
chr15	8660001	9105000	-7.64556167230039	0.454978216608206
chr15	9105001	9550000	-7.33739011824508	0.457015541820389
chr15	9550001	9825000	-6.8567361694633	0.358964911669514
chr15	9825001	10270000	-7.23251194899849	0.509986843549774
chr15	10270001	10715000	-7.62659489035034	0.462025385667703
chr15	10715001	11160000	-6.98754629652815	0.470826248406554
chr15	11160001	11605000	-7.30051103672292	0.492979972796396
chr15	11605001	12050000	-7.09417459330363	0.456981953193806
chr15	12050001	12325000	-7.36135672254169	0.357978644333286
chr15	12325001	12770000	-7.34327172726225	0.466030596757519
chr15	12770001	13215000	-7.35867917227787	0.50499805280261
chr15	13215001	13660000	-7.3718610290665	0.479055281774096
chr15	13660001	14105000	-7.21284874827329	0.480990622254102
chr15	14105001	14550000	-7.58260755718402	0.470026502199878
chr15	14550001	16995000	-9.63824969480086	0.836949847353522
chr15	16995001	17245000	-6.89778553862854	0.374026444674082
chr15	17245001	19750000	-9.65443158801184	0.855008662214225
chr15	19750001	19780000	-3.5107111156138	0.0777410486368604
chr15	19780001	20175000	-7.35099203603818	0.425036386627897
chr15	20175001	20425000	2.22091879381784	0.0207106639835227
chr15	20425001	20730000	-0.217389559071914	0.2162448755196
chr15	20730001	21000000	-6.56139101722355	0.356986978099422
chr15	21000001	21250000	-6.753568115756	0.343028454719182
chr15	21250001	21775000	0.0972170985573805	0.225217761178132
chr15	21775001	22220000	-7.62901970548914	0.451989131582382
chr15	22220001	22785000	-7.52595896199662	0.516018522319287
chr15	22785001	23115000	-0.450682309342989	0.220996890018533
chr15	23115001	23365000	-6.83943730358235	0.333999516150749
chr15	23365001	28295000	-2.90415038496031	0.862163959273692
chr15	28295001	28855000	-7.58789934737671	0.532987462844409
chr15	28855001	30125000	-2.05469580943332	0.60343086321992
chr15	30125001	30620000	-7.60606577226587	0.46500916258492
chr15	30620001	31200000	-0.118843894057544	0.251771691909263
chr15	31200001	31450000	2.08588386682645	0.0119829795026841
chr15	31450001	32155000	-7.97918104433779	0.582983669824216
chr15	32155001	32610000	-7.32380407250901	0.502014925083207
chr15	32610001	34100000	-1.37735687388363	0.538557611036045
chr15	34100001	34370000	1.75846539146959	0.0287505110212024
chr15	34370001	38000000	-1.95206371439296	0.737979756444046
chr15	38000001	38260000	2.32482785054849	0.0151341698704367
chr15	38260001	40035000	-0.876356989160962	0.49077387476138
chr15	40035001	40345000	2.73258442421206	0.00724531334692402
chr15	40345001	41020000	1.4980712954457	0.0581697599201878
chr15	41020001	45665000	0.8599275449088	0.123197437328519
chr15	45665001	51575000	-0.0593716699785777	0.387558572337805
chr15	51575001	52025000	1.31366189928291	0.0599938747378425
chr15	52025001	55160000	-1.682405761004	0.676708829136343
chr15	55160001	55410000	2.17840664939839	0.00760949854540405
chr15	55410001	58135000	-0.759135959733443	0.518909276184172
chr15	58135001	59375000	1.02965835963581	0.101083095054231
chr15	59375001	63120000	-1.19101087779075	0.644436769835846
chr15	63120001	63510000	1.70577424653434	0.0379274124888218
chr15	63510001	64690000	0.0840412204202066	0.280075754564193
chr15	64690001	72115000	0.0269134425421933	0.369416675703651
chr15	72115001	72380000	2.68861764884086	0.0101462587202367
chr15	72380001	74750000	0.344730431267111	0.248927461874769
chr15	74750001	75205000	2.97231758817849	0.00682140131145392
chr15	75205001	75655000	1.51336151516349	0.0407036118145157
chr15	75655001	84155000	0.242418998453441	0.300724090464699
chr15	84155001	84550000	-7.11481687986232	0.452989568329007
chr15	84550001	84800000	2.41156569919128	0.0294052825476826
chr15	84800001	85525000	-1.27446196123809	0.42791928104728
chr15	85525001	85800000	-6.67431048116979	0.350005232071745
chr15	85800001	90000000	-0.830937674146914	0.568222684859626
chr15	90000001	91025000	1.77106513815256	0.0302413672896593
chr15	91025001	92795000	-1.49929912824551	0.574919639999373
chr15	92795001	93045000	2.62750489233024	0.0186455558061844
chr15	93045001	98640000	-2.47275126750679	0.871066224420358
chr15	98640001	98890000	1.03581414223807	0.1001401265045
chr15	98890001	99425000	-7.68343893948988	0.514970340952524
chr15	99425001	99735000	1.21305194503004	0.0781870201561207
chr15	99735001	101735000	-0.0240991929838948	0.333078207703494
chr15	101735001	101991189	-6.98347045718789	0.363960890038812
chr16	1	4850000	1.58252994825323	0.0233340930565075
chr16	4850001	8795000	-2.64959835836448	0.824012025408628
chr16	8795001	9135000	1.27014274722535	0.0781680754295141
chr16	9135001	10735000	-2.27978781850244	0.632681915318601
chr16	10735001	10985000	1.31472929300247	0.0605543944831409
chr16	10985001	11580000	-7.69822756783742	0.515003381579205
chr16	11580001	11920000	1.71391393800491	0.0199882608613443
chr16	11920001	14660000	-1.52272657711083	0.647806591547755
chr16	14660001	14910000	-6.75020693874743	0.348017590102132
chr16	14910001	15160000	0.0975372070974069	0.175884258615851
chr16	15160001	15430000	-6.48281436660913	0.350994391774529
chr16	15430001	15470000	-5.08645151665856	0.089001024883371
chr16	15470001	15685000	1.55543621010406	0.0476203815406595
chr16	15685001	15720000	-3.59702828179913	0.0829686128801426
chr16	15720001	16215000	-7.69079448265113	0.500980961598087
chr16	16215001	16760000	-7.91481419257138	0.502045350121866
chr16	16760001	18075000	-8.67393814300668	0.731971448238121
