V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100	V101	V102	V103	V104	V105	V106	V107	V108	V109	V110	V111	V112
73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.1999998092651	12.5	36.0999984741211	-13.1500000953674	16.5	-12.6000003814697	36.0999984741211	10.5	11.25	23	16.5	14.5999999046326	11.25	25.8500003814697	14.5	-19.2000007629395	23.8999996185303	11.4499998092651	-22.2000007629395	6.40000009536743	10	-7.40000009536743	21.7999992370605	7.79999995231628	23.8999996185303	19	33.5999984741211	14.3499999046326	-16.1000003814697	31.6000003814697	27	11.3000001907349	11	14	12.1999998092651	18.3999996185303	-12.1999998092651	-15.6000003814697	11.8999996185303	22.6000003814697
74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.5	-12.3000001907349	11.8000001907349	-9.5	11	6.69999980926514	6.59999990463257	9	11.1999998092651	8.39999961853027	7.30000019073486	9.19999980926514	10.5	7.90000009536743	10	12.3000001907349	10.3999996185303	11	11.3999996185303	8.39999961853027	7.09999990463257	-9.30000019073486	9.19999980926514	14.8999996185303	9.5	11.8999996185303	9.89999961853027	9.60000038146973	-8.10000038146973	-8.69999980926514	9.10000038146973	-6.69999980926514	9.44999980926514	12	10.3000001907349	-8.55000019073486	10.3999996185303	12.3499999046326	-13.3000001907349
75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.5	21	29.6000003814697	9.5	32.0999984741211	33.0999984741211	12.5	25.3500003814697	26.8000001907349	34.5999984741211	25.5500001907349	36.8499984741211	27.1000003814697	-17.7999992370605	-18.1500005722046	-12.25	-35.7999992370605	-25.2000007629395	-9.69999980926514	8.5	15.8000001907349	30.1000003814697	31.5999994277954	33.5	34.5999984741211	19.5	13	31.6000003814697	21.6499996185303	-12.6000003814697	18.5	27.6000003814697	29	-8.80000019073486	-7.09999990463257	10.6999998092651	13.1999998092651	0
76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.3000001907349	-20.7999992370605	11.1999998092651	-21.2000007629395	14.8999996185303	10.1999998092651	7.5	6.59999990463257	-11	11.1999998092651	-17.7000007629395	13.4499998092651	14.3000001907349	-9.10000038146973	-9.80000019073486	15.3999996185303	13.8000001907349	-8.69999980926514	6.19999980926514	10.1999998092651	-8.19999980926514	-10.7999997138977	8.5	12.5999999046326	12.1999998092651	9.30000019073486	-6.5	7.94999980926514	11.9499998092651	10	14.25	17.5	10.6999998092651	6.90000009536743	13.5	9.80000019073486	0
77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.5	26.5	7.80000019073486	28.6000003814697	11.1999998092651	28	17	15	12.5	22.7999992370605	29.6000003814697	-22.7000007629395	18.5	13.5	-24.7000007629395	-21.2000007629395	7.5	-7.40000009536743	23.1000003814697	15.3999996185303	27.1000003814697	27.6000003814697	20.5	15.4499998092651	-8.69999980926514	16.9499998092651	-10.3000001907349	-10.1000003814697	23.1000003814697	10.3000001907349	10.5	10.6999998092651	22.5	11	-9.89999961853027	49.7000007629395
78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.3999996185303	9.80000019073486	41.7000007629395	16.5	16.5	16	7.09999990463257	-11.1000003814697	-21.25	-8.69999980926514	16	-10.3999996185303	7.69999980926514	15	14.6999998092651	8.69999980926514	6.40000009536743	7.09999990463257	-13.6000003814697	11.5	-10.5	14	-10.6000003814697	12.1999998092651	-10.8000001907349	-12.6500000953674	16	-11.1999998092651	7.64999985694885	9.09999990463257	-7.45000004768372	-12.8999996185303	7.19999980926514	12.75	-13.8999996185303
79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.1000003814697	-45.9000015258789	-40.9000015258789	30.5500001907349	25.1999998092651	39.0999984741211	9.94999980926514	46.2000007629395	-12.1000003814697	-25.2000007629395	16.5	28.6000003814697	-8.5	-12.3999996185303	-13.3999996185303	-15.6000003814697	5.59999990463257	11.1999998092651	34	19	13.3000001907349	7.75	-14.6000003814697	29	30.6000003814697	-17.2000007629395	18.5	12	15	7.5	30	15.5	19.3499994277954	13.5
80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.8000001907349	-17.7000007629395	27	29.6000003814697	24.1000003814697	17	23.6000003814697	11.6999998092651	-27.2000007629395	10.3000001907349	25.3000001907349	-8.5	-9.80000019073486	-10.6000003814697	-16.7999992370605	10.75	-8.60000038146973	26.6000003814697	17.7999992370605	14.8000001907349	10.6999998092651	-9.44999980926514	10.5	19.6999998092651	-9.10000038146973	19.1999998092651	6.59999990463257	-7.45000004768372	8.89999961853027	12.4499998092651	8.5	9.30000019073486	9.89999961853027
81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13	10.6999998092651	-17.2999992370605	-38.7999992370605	11.8999996185303	19.5	26.5	22	-7.5	-8.15000009536743	5.34999990463257	10.8000001907349	13	12.1999998092651	-8.75	-10.3999996185303	5.40000009536743	-11.6999998092651	-7.40000009536743	8.60000038146973	11.5	-12.1000003814697	-9.60000038146973	10.5	-10.6500000953674	-8.55000019073486	-9.39999961853027	6.80000019073486	7	6.69999980926514	10.8999996185303	18
82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.6000003814697	-16.2000007629395	-48.9000015258789	-41.9000015258789	27.9499998092651	22.7999992370605	33.5	19.8999996185303	21.5	11.8000001907349	-8.5	-17.0500001907349	-20.2000007629395	-28.2000007629395	-16.3499994277954	-10.8499999046326	14.8000001907349	27.0500001907349	16.8499994277954	-13.6999998092651	12.3999996185303	15.0499997138977	10.1000003814697	14.3999996185303	-13.5	-8.39999961853027	-16.3500003814697	24.6000003814697	15	15.1999998092651	11.1500000953674
83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.7999992370605	-18.6000003814697	-34.7999992370605	-16.6000003814697	-14.8999996185303	20.5	26.1000003814697	24.1000003814697	16.8999996185303	11.6999998092651	-13.6000003814697	-23.75	-13.6000003814697	-15.1999998092651	15.4499998092651	18.5	23.25	12.3000001907349	-13.1000003814697	17.5	20.4499998092651	-10.8000001907349	21	20.1499996185303	12.25	6.80000019073486	14.9499998092651	14.5	8	-12.3999996185303
84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.6000003814697	13.3999996185303	-10.1999998092651	-26.7000007629395	-34.1000003814697	29.1000003814697	29.5	10.1999998092651	8.44999980926514	-21.8499994277954	-21.7000007629395	13.3999996185303	-15.6999998092651	30.6000003814697	16.5	25.1000003814697	10.6999998092651	-14.6000003814697	30.6000003814697	21.25	7.40000009536743	23.5500001907349	24.1000003814697	18	-9.60000038146973	20.1999998092651	13.5	15	19.8999996185303
85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.5	-11.1000003814697	-31.2999992370605	-29.7999992370605	37.0999984741211	35.5999984741211	21.9499998092651	11.1000003814697	-11.1500000953674	10.8000001907349	11.8999996185303	10.8999996185303	-7.95000004768372	12.8000001907349	-8.80000019073486	8.39999961853027	12.6999998092651	-6.34999990463257	9.80000019073486	10	20.2999992370605	16	14.5999999046326	13.3999996185303	-14.6000003814697	-12	-16.2999992370605	-19.6500005722046
86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	35.0999984741211	-15.6999998092651	-46.9000015258789	22.5	-9.10000038146973	-35.7999992370605	-23.5500001907349	-24.2999992370605	-24.7999992370605	32	13	43.3999996185303	26.3999996185303	45.8999996185303	11.9000000953674	-15.6999998092651	38.0999984741211	37.0999984741211	-18.25	27.1000003814697	28.1000003814697	40.0999984741211	14.5	11.5	13	29.5	17
87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.6999998092651	16	31.1000003814697	29.1000003814697	-31.7999992370605	-24.7999992370605	16.7000007629395	23.1000003814697	27.1000003814697	22.9499998092651	22.6000003814697	16.7999992370605	25.5	11	-13.6999998092651	-13.1999998092651	-13.4500002861023	-11.8000001907349	19.5	7.09999990463257	15.5	12.3999996185303	-10.1999998092651	5.65000009536743	8.95000028610229	10.8000001907349
88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.30000019073486	25.1000003814697	25.1000003814697	6.19999980926514	-16.1000003814697	11.3000001907349	23.5	12.6999998092651	16.2000007629395	-18.5500001907349	-13.6000003814697	-25.7999992370605	-10.5500001907349	13	-19.2000007629395	-20.7000007629395	14.4499998092651	-25.7000007629395	-23.4500007629395	-25.7000007629395	-12.1000003814697	-13.6999998092651	-13.6500000953674	-11.75	24.1000003814697
89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.89999961853027	20	-36.4000015258789	-46.9000015258789	-12.1999998092651	18.5	32.2999992370605	41.7000007629395	41.7000007629395	40.0999984741211	37.0999984741211	22.1000003814697	16	10.8000001907349	-13.6999998092651	8.30000019073486	-15.3499994277954	-13.7000002861023	-8.60000038146973	14	-10.8000001907349	18.7999992370605	21.6000003814697	0
90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	-30.2999992370605	-35.7999992370605	10.1999998092651	25.6000003814697	34.2999992370605	36.5999984741211	35.8499984741211	28.1000003814697	30.8500003814697	19.2999992370605	22.1000003814697	34.5999984741211	12.9499998092651	-9.60000038146973	9.39999961853027	-22.25	-27.7000007629395	-12.6000003814697	19.5	9.39999961853027	13.3999996185303	0
91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.30000019073486	31.5	-15.6000003814697	-27.7000007629395	-30.2999992370605	-20.9499998092651	-37.4000015258789	-21.7000007629395	-21	8.80000019073486	-8.30000019073486	-14.5	-15.6000003814697	9.60000038146973	-25.3999996185303	-14.25	11.8499999046326	9.5	-11.6000003814697	-6.09999990463257	-13.6000003814697	0
92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11	20	-13.6999998092651	-18.2999992370605	-8.5	-10.25	17	22.5	37.5999984741211	13	-11.8999996185303	-7	11.1999998092651	-32.7999992370605	-18.7999992370605	8.69999980926514	10.9499998092651	10.3999996185303	8.10000038146973	-8.60000038146973	21.3999996185303
93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.19999980926514	17	-18.7000007629395	24.1000003814697	-30.5499992370605	-13.1999998092651	-22.7000007629395	21.1999998092651	33.0999984741211	14	19.1999998092651	9	-16.7000007629395	8.5	16.1499996185303	-9.89999961853027	-20.75	12.8999996185303	15.3999996185303	29.75
94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.89999961853027	-15.6999998092651	48.7000007629395	-34.7999992370605	-9.5	-29.2000007629395	-6.5	30.1000003814697	17.5	-16.6000003814697	-7.90000009536743	-24.7000007629395	-24.7000007629395	-14.3999996185303	-10.1000003814697	10.9499998092651	-8.60000038146973	9.69999980926514	23.1000003814697
95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.3000001907349	27	-36.7999992370605	-18.7000007629395	-29.7999992370605	-15.6999998092651	27.5	29.1000003814697	18.5	13.8999996185303	10.2999997138977	-14.1000003814697	19.3999996185303	15.3000001907349	-7.75	-6.90000009536743	15.3999996185303	30.6000003814697
96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.69999980926514	-36.7999992370605	22.5	-24.7000007629395	-30.3999996185303	15	20	17	17.2000007629395	-16.7999992370605	-8.39999961853027	11.9499998092651	11	11.9000000953674	-11.3000001907349	9.75	21
97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.1000003814697	32.0999984741211	-11.1999998092651	-35.7999992370605	-8.39999961853027	43.2000007629395	43.8999996185303	15.5	15.5	-8	25.5	16.5	25.6000003814697	9.89999961853027	36.0999984741211	11.4499998092651
98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.5	6.69999980926514	-34.7999992370605	-17.1000003814697	26.8000001907349	16.6999998092651	19.5	-11.3999996185303	9.34999990463257	18	7.69999980926514	-6	10.5	13.3999996185303	14.3499999046326
99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	-17.8999996185303	-27.2999992370605	33.5999984741211	22.8000001907349	19	18	18.6499996185303	33.5999984741211	-14.1999998092651	36.5999984741211	15	20.1499996185303	-11.6000003814697
100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.8999996185303	8.19999980926514	-15.6000003814697	-21.2000007629395	13.6999998092651	7.80000019073486	13.9499998092651	20	14.5	9.80000019073486	9.10000038146973	7	-12.5
101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.3999996185303	9.39999961853027	-28.7000007629395	6.5	-18.7000007629395	-16.8999996185303	-14.4499998092651	15.8999996185303	14.5500001907349	9.80000019073486	-14.6000003814697	-8.55000019073486
102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.3999996185303	-18.7000007629395	-24.7000007629395	12	-12.1999998092651	9.80000019073486	9.75	41.2000007629395	24.4499998092651	24.1000003814697	32.0999984741211
103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17	23.8999996185303	12.3999996185303	-23.7000007629395	-10.6000003814697	-17.1000003814697	37.5999984741211	19.5	16.3499994277954	28.6000003814697
