V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100	V101	V102	V103	V104	V105	V106	V107	V108	V109	V110	V111	V112	V113	V114	V115	V116
69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.5	-10.8000001907349	-38.7999992370605	-76.1999969482422	11.8999996185303	33.5999984741211	18.3999996185303	-24.7000007629395	-14.3999996185303	22.5	14	12.1999998092651	-38.2999992370605	15	-20.3499994277954	8.30000019073486	20.5	12.1999998092651	-39.4000015258789	-43.9000015258789	-39.6500015258789	-37.9000015258789	-7.30000019073486	13.8000001907349	28.6000003814697	-1.89999961853027	-23.4500007629395	-24.7999992370605	-21.3000001907349	33.5999984741211	25.1000003814697	-22.2000007629395	-46.9000015258789	-53.5	-42.4000015258789	13	-16.6999998092651	-15.3499999046326	23	23.8000001907349	7.75	-13.6000003814697	-14.1999998092651	-26.3000001907349	-12.6000003814697	-36.4000015258789	-38.2999992370605	-24.7999992370605
70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.8000001907349	15.8000001907349	-62.0999984741211	14.5	12.6500000953674	18	11	14.3000001907349	-9.30000019073486	11.6500000953674	12.8999996185303	-16.7000007629395	10.3999996185303	-22.7000007629395	29	23.3999996185303	12.8999996185303	-23.8999996185303	-23.7000007629395	-28.7000007629395	-23.7000007629395	7.5	10.75	13.8999996185303	21.5499992370605	27.1000003814697	-11.6000003814697	16.5	10.8000001907349	15.8999996185303	-10.0499997138977	-20.2000007629395	-21.25	-8.10000038146973	-9.55000019073486	-14.6999998092651	10.5	10.5	12.8999996185303	19.75	-13.8000001907349	18.6499996185303	20.3000001907349	-17.1000003814697	-20.7000007629395	-24.8999996185303	12.6999998092651
71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	9.5	-8.19999980926514	12.8000001907349	-14.8000001907349	28.6000003814697	24.1000003814697	-29.2999992370605	-12.3999996185303	-10.1000003814697	33.0999984741211	-8.60000038146973	11.8000001907349	22.8000001907349	-8.60000038146973	9	26.0500001907349	14.5	24.3000001907349	30.6000003814697	18.5	-8.80000019073486	-31.2999992370605	31.5999994277954	30.4499998092651	18	21.1000003814697	-32.7999992370605	22.8000001907349	16	27.1000003814697	25.1000003814697	19.8999996185303	-22.2000007629395	27.6000003814697	10.6000003814697	-20.7999992370605	6.69999980926514	24	34.5999984741211	31.1000003814697	29.1000003814697	-9.79999971389771	25.1000003814697	15.0999999046326	-20.2000007629395
72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.5	-19.2000007629395	-26.7000007629395	9.89999961853027	22.1000003814697	21.3999996185303	-23.3499994277954	13	-15.1000003814697	35.0999984741211	-10.8000001907349	16	15.5	-17.2000007629395	10.5	27.6000003814697	26	39.5999984741211	27.8500003814697	15	-7.40000009536743	-31.2999992370605	16	23	27.1000003814697	12.8000001907349	-36.7999992370605	-32.7999992370605	25.6000003814697	29.3500003814697	28.6000003814697	28.0500001907349	-27.2000007629395	27	14	-17.1000003814697	6.14999985694885	11.1999998092651	15.8999996185303	23.5500001907349	23.6000003814697	-7.75	18.5	-11.6000003814697	-16.6500005722046
73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.5	-53	-18.2000007629395	23	16.5	-23.7000007629395	13	10.3999996185303	17	-6.09999990463257	10	9.69999980926514	-8.89999961853027	11.8999996185303	9.94999980926514	13.8499999046326	16	13.5	8	10	-16.6000003814697	22.1000003814697	24.6000003814697	21.0500001907349	14.5999999046326	-23.7999992370605	-10.1999998092651	13.4499998092651	17.5	14.1999998092651	15.8000001907349	11.5	25.5	11.8999996185303	-12.1999998092651	-15.6000003814697	-13.4000000953674	13.3999996185303	11.3999996185303	10.3000001907349	11.6999998092651	14.5	9.80000019073486	-8.94999980926514
74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.90000009536743	40.5999984741211	-6.19999980926514	-27.2999992370605	11.8999996185303	-15.6999998092651	-10.3000001907349	-22.4500007629395	11	-19.8000001907349	-39.4000015258789	19.5	-14.6000003814697	-34.9000015258789	-34.0499992370605	-34.7999992370605	-32.8999996185303	16.5	13.1999998092651	5.70000004768372	-25.7999992370605	-32.7999992370605	-27.7000007629395	-11.6999998092651	21.6000003814697	20	-29.0499992370605	-52.5	-33.4000015258789	-27.7000007629395	18.9499998092651	-19.0499992370605	15.0999999046326	18.5	16.8999996185303	-10.1000003814697	-28.1499996185303	-14.3500003814697	8.65000009536743	12.1500000953674	-22.7999992370605	12.8999996185303	21.6999998092651
75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.5	24	-15.1999998092651	27.6000003814697	-12.8999996185303	-9.60000038146973	-19.7000007629395	13.1500000953674	-10.6999998092651	-13.1000003814697	12.6000003814697	-8.19999980926514	-10.6000003814697	-17.25	-23.7000007629395	-22.2000007629395	11.8999996185303	8.69999980926514	20	-24.7000007629395	-30.7999992370605	-31.7999992370605	-8.89999961853027	23.1000003814697	9.80000019073486	-21.2000007629395	-25.3999996185303	-22.25	-13.3999996185303	14.1999998092651	-14.6500000953674	-8.80000019073486	15	-10.6500000953674	-11.6999998092651	-21.7000007629395	-19.5	-9.84999990463257	8	-11.2000002861023	10.9000000953674	17.1499996185303
76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.1999998092651	-17.6000003814697	-23.7000007629395	21.1000003814697	-6.64999985694885	35.0999984741211	9.44999980926514	19.5	13.1999998092651	-7.30000019073486	-10.3999996185303	14.6999998092651	8.19999980926514	-13.1499996185303	-11.9500002861023	9.20000028610229	10.6000003814697	-16.1000003814697	20.4499998092651	30.6000003814697	31.1000003814697	23.6000003814697	-29.2999992370605	20.3999996185303	25.5	21.3999996185303	18.5	14.8000001907349	-13.8000001907349	42.2999992370605	19.5	-12.1999998092651	-10.9000000953674	13.3000001907349	29.1000003814697	17.2999992370605	11	-15.6500000953674	22.5500001907349	32.5	13.5
77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.8999996185303	-18.7000007629395	40.0999984741211	-5.5	17	-8.80000019073486	12.4499998092651	13	-10.6000003814697	12	13.8000001907349	9.75	14.8000001907349	12	8.69999980926514	8	-12.6999998092651	20.3999996185303	21.6000003814697	23.6000003814697	17.3999996185303	-23.7000007629395	11	19.5	22.1000003814697	27.1000003814697	19.6999998092651	8.89999961853027	20.1999998092651	21	-13.6000003814697	8.60000038146973	12.3999996185303	20	17.2999992370605	14.8999996185303	6.85000014305115	28.1000003814697	15	10.5
78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.39999961853027	11.8999996185303	5.59999990463257	-28.75	17.2999992370605	-13.1000003814697	-18.2000007629395	13.3999996185303	-11.3000001907349	-17.2000007629395	-15.9500002861023	-19.9500007629395	-23.7000007629395	13.25	8.19999980926514	23.6000003814697	-30.2999992370605	-42.9000015258789	-34.5499992370605	-21.7000007629395	27.6000003814697	-17.2999992370605	-22.7999992370605	-32.7999992370605	-31.7999992370605	-32.7999992370605	9.60000038146973	-26.7000007629395	-15.8000001907349	17	15.4499998092651	-16.2999992370605	-27.7999992370605	-23.7000007629395	-21.7000007629395	10.3999996185303	-22.75	-23.5500001907349	-13.1000003814697
79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.5	-11.6000003814697	13.3999996185303	25.1000003814697	12.4499998092651	10.0999999046326	14	-11.1000003814697	-9.30000019073486	-13.1000003814697	-13.5	8.60000038146973	12.6999998092651	6.80000019073486	15.5	-19.4500007629395	-14.1000003814697	-27.7999992370605	16.5	-9.39999961853027	-8.30000019073486	-8.60000038146973	-25.7000007629395	-15.1000003814697	14.8000001907349	16.8999996185303	-12.6000003814697	-8.35000014305115	-11.3000001907349	15	18.1000003814697	18	21.8000001907349	10.75	-13.1000003814697	15.5	10.5	17.5
80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.5	21.6000003814697	22.6000003814697	-9.5	-9.10000038146973	12	-6.75	-9	-10.4500002861023	-13.0499997138977	-13.6000003814697	8.69999980926514	8.39999961853027	13.1999998092651	9.10000038146973	-7.59999990463257	9	13	10.8999996185303	13	6.04999995231628	-12.6999998092651	-9.55000019073486	-12.6000003814697	9	-11.3999996185303	12.8000001907349	9.39999961853027	10.3000001907349	14.3999996185303	11.1999998092651	11.5	-8.80000019073486	10.3000001907349	-11.2999997138977	-0.800000190734863	6.84999990463257
81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.5	-17.7000007629395	25.5	23.5500001907349	-14.1000003814697	7.64999985694885	42.7000007629395	28.1000003814697	23.1000003814697	20.25	16.2999992370605	-12.1000003814697	-10.3999996185303	37.0999984741211	40.0999984741211	22.8000001907349	26.1000003814697	-37.7999992370605	-16.1000003814697	28.5	48.7000007629395	41.7000007629395	32.5999984741211	-17.7000007629395	26.0500001907349	18.1999998092651	-25.7000007629395	-12.8000001907349	19.3999996185303	20.75	19.3999996185303	25.5	15.5	23.6999998092651	14.1500000953674	-13.5500001907349
82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.3000001907349	-11.6999998092651	7.09999990463257	11.1999998092651	7.69999980926514	-16.6000003814697	-19.7000007629395	-19.2000007629395	-24.7999992370605	10.8000001907349	10.5	13.1999998092651	-21.2000007629395	-26.7000007629395	-12.1999998092651	-7.40000009536743	19	13.6999998092651	5.40000009536743	-27.8999996185303	-23.7000007629395	-12.8499999046326	14.5	-14.6000003814697	-10.3999996185303	11.6999998092651	7.65000009536743	6.09999990463257	-10.8999996185303	-10.8000001907349	-15.3999996185303	13.5	-13.6999998092651	-16.1000003814697	-11.6000003814697
83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.8999996185303	-19.6000003814697	-8.80000019073486	11.1000003814697	14	16.5	17.5	21.2999992370605	9.30000019073486	8.60000038146973	-16.2000007629395	16	22.6000003814697	18	9.60000038146973	-19.7999992370605	-12.6999998092651	12.1999998092651	22	21.1000003814697	15.8999996185303	-12.6999998092651	19.5	14	-8	-12.8000001907349	-9.10000038146973	13.8000001907349	13.0999999046326	17.3999996185303	-11.6999998092651	17	18	7.59999990463257
84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18	-7.09999990463257	16.7000007629395	8.80000019073486	20.3999996185303	18.3999996185303	16.5	8.60000038146973	-8.89999961853027	-17.8499994277954	12.8499999046326	26.3500003814697	21	14.5999999046326	-17.7000007629395	18	-9.10000038146973	23.0500001907349	22.3999996185303	24.6000003814697	-18.2000007629395	16	15.3499999046326	-11.6000003814697	8.65000009536743	-15.8000001907349	10.1000003814697	-8.80000019073486	-12.3000001907349	7.90000009536743	18.1499996185303	20.5	28.6000003814697
85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.6999998092651	-12.5	-18.7000007629395	7.85000014305115	-15.5	-14.8000001907349	14.5	9.80000019073486	16.7999992370605	-17.6000003814697	-20.7000007629395	-12.3999996185303	-9.80000019073486	19	7.90000009536743	9.5	-21.7000007629395	-22.2000007629395	-12.3999996185303	14	-16.7999992370605	7.40000009536743	11.3999996185303	17	12.1000003814697	10.3000001907349	-9.60000038146973	-23.2000007629395	13.8999996185303	-12.75	-7.5	-11.1000003814697
86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14	10.8999996185303	-23.7000007629395	-37.4000015258789	-35.7999992370605	10.3000001907349	10.6000003814697	-14.1999998092651	-8.10000038146973	16.5	12.8999996185303	7.59999990463257	8.10000038146973	7.69999980926514	12.3000001907349	-8.5	8.30000019073486	17.5	9.69999980926514	12.8000001907349	-8.69999980926514	-10.3000001907349	-14.1500000953674	-13.6000003814697	13.1999998092651	10.1000003814697	9.69999980926514	11.1000003814697	12.5	13.5	15
87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	17.5	-10.6000003814697	-20.7000007629395	-18.7999992370605	-13.3000001907349	-30.5499992370605	-17.9500007629395	15.8000001907349	10.9499998092651	-13.3499999046326	-26.7000007629395	-24.7999992370605	27.1000003814697	41.7000007629395	37.0999984741211	28.3500003814697	-27.3999996185303	33.5	-9.95000028610229	-16.1000003814697	-28.7999992370605	-13.3000001907349	-18.2999992370605	8.5	29.6000003814697	-8.60000038146973	27.6000003814697	23.1000003814697	16.6999998092651
88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.1000003814697	-23.7000007629395	-24.2000007629395	-12.8000001907349	-8.10000038146973	-28.7000007629395	13.6000003814697	34.0999984741211	9.60000038146973	-16.6000003814697	-28.7000007629395	-20.2000007629395	17.3499994277954	30.6000003814697	25	28.1000003814697	-21.2000007629395	33.5	-9.79999971389771	-16.6000003814697	-29.7999992370605	16.2000007629395	8.30000019073486	28.6000003814697	38.5999984741211	-18.6000003814697	29.1000003814697	24.9499998092651	19
89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.6000003814697	29	17	-12.8999996185303	-42.9000015258789	31.3499994277954	36.0999984741211	19.7999992370605	-0.849999904632568	-37.2999992370605	-18.1000003814697	25	38.0999984741211	38.3499984741211	44.0999984741211	-21.4500007629395	35.0999984741211	19.8999996185303	-17.7000007629395	-18.7000007629395	-0.900000095367432	-12.3999996185303	24.4499998092651	31.5	-30.7999992370605	30.6000003814697	22.0500001907349	30.6000003814697
90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.5	7.59999990463257	-7.69999980926514	-38.7999992370605	25.5	22.8999996185303	14.4499998092651	-16.7999992370605	-43.4000015258789	-13.3000001907349	17	37.0999984741211	35.5999984741211	36.0999984741211	-19.7000007629395	35.5999984741211	17.5	-19.5	-12.6000003814697	-14.3000001907349	8.39999961853027	16	36.5	-20.7999992370605	39.8499984741211	13.6000003814697	30.8500003814697
91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	-12.8999996185303	10.8000001907349	19.5	32.5999984741211	23.75	8.5	-10.1000003814697	-14.6000003814697	12.1999998092651	29.6000003814697	26.1000003814697	19.5	-11.8000001907349	15.8999996185303	13.8000001907349	12	11	11.5	12.6999998092651	14	15.5	-9.89999961853027	20.7999992370605	14.5999999046326	-14.1999998092651
92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12	-17.6000003814697	16.4499998092651	-9.30000019073486	21.6000003814697	-9.10000038146973	10.8000001907349	-16.8499994277954	-10.6000003814697	-8.19999980926514	7.5	10.1000003814697	11.6999998092651	-12.3999996185303	-10.6000003814697	5.40000009536743	10.5	10.6999998092651	13.8999996185303	-7.14999985694885	7.90000009536743	11.6000003814697	-11.1000003814697	6.5	8.94999980926514
93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.3999996185303	13.5	-40.9000015258789	10.3999996185303	-18.2999992370605	28.6000003814697	-10.1000003814697	-21.7000007629395	-35.7999992370605	-10.6000003814697	-16.2000007629395	18.7999992370605	-30.2999992370605	7.45000004768372	27.6000003814697	7.90000009536743	-12.6000003814697	-23.7000007629395	-23.2999992370605	-17.6000003814697	-6.09999990463257	-33.7999992370605	-24.7000007629395	-17.5999994277954
94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.3999996185303	-24.7000007629395	35.0999984741211	10.5	-42.9000015258789	8.55000019073486	-15.6000003814697	15.0999999046326	18.6499996185303	40.0999984741211	9	21.25	-0.950000047683716	-27.75	-13.6999998092651	-10.6500000953674	27.5	28.5	15	12	30.1999998092651	27.6000003814697	31.6000003814697
95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.5	25.5	-17.2999992370605	-57	-15.1500000953674	-10.8000001907349	18.5	23.2999992370605	50.2000007629395	11.4499998092651	22.4499998092651	-8.19999980926514	-26.3999996185303	-21.2000007629395	16.7999992370605	27.1000003814697	30.6000003814697	17.1499996185303	11	31.1000003814697	31.6000003814697	23.5
